id,make,model,displ,cyl,trans,drive,fuel,salesArea,stnd,stnd_description,underhood_id,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,comb_co2
1009,PORSCHE,Boxster S,3.4,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FPRXV03.4B81,small car,6,20,28,23,5,No,395
1010,PORSCHE,Cayman,2.7,6,AMS-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV02.7B81,small car,5,22,32,26,6,No,349
1011,PORSCHE,Cayman,2.7,6,AMS-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,FPRXV02.7B81,small car,6,22,32,26,6,No,349
1012,PORSCHE,Cayman,2.7,6,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV02.7B81,small car,5,20,30,24,6,No,374
1013,PORSCHE,Cayman,2.7,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FPRXV02.7B81,small car,6,20,30,24,6,No,374
1014,PORSCHE,Cayman GTS,3.4,6,AMS-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV03.4B81,small car,5,22,31,25,6,No,357
1015,PORSCHE,Cayman GTS,3.4,6,AMS-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,FPRXV03.4B81,small car,6,22,31,25,6,No,357
1016,PORSCHE,Cayman GTS,3.4,6,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV03.4B81,small car,5,19,26,22,5,No,402
1017,PORSCHE,Cayman GTS,3.4,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FPRXV03.4B81,small car,6,19,26,22,5,No,402
1018,PORSCHE,Cayman S,3.4,6,AMS-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV03.4B81,small car,5,21,30,24,6,No,370
1019,PORSCHE,Cayman S,3.4,6,AMS-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,FPRXV03.4B81,small car,6,21,30,24,6,No,370
1020,PORSCHE,Cayman S,3.4,6,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV03.4B81,small car,5,20,28,23,5,No,395
1021,PORSCHE,Cayman S,3.4,6,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FPRXV03.4B81,small car,6,20,28,23,5,No,395
1022,PORSCHE,Macan S,3,6,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXT03.6MCS,small SUV,5,17,23,19,4,No,459
1023,PORSCHE,Macan S,3,6,AMS-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,FPRXT03.6MCS,small SUV,6,17,23,19,4,No,459
1024,PORSCHE,Macan Turbo,3.6,6,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXT03.6MT6,small SUV,5,17,23,19,4,No,467
1025,PORSCHE,Macan Turbo,3.6,6,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FPRXT03.6MT6,small SUV,5,17,23,19,4,No,467
1026,PORSCHE,Panamera,3.6,6,AMS-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV03.6PV6,large car,5,18,28,22,5,No,411
1027,PORSCHE,Panamera,3.6,6,AMS-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,FPRXV03.6PV6,large car,6,18,28,22,5,No,411
1028,PORSCHE,Panamera 4,3.6,6,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV03.6PV6,large car,5,18,27,21,5,No,421
1029,PORSCHE,Panamera 4,3.6,6,AMS-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,FPRXV03.6PV6,large car,6,18,27,21,5,No,421
1030,PORSCHE,Panamera 4S,3,6,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV03.6PV6,large car,5,17,27,21,5,No,429
1031,PORSCHE,Panamera 4S,3,6,AMS-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,FPRXV03.6PV6,large car,6,17,27,21,5,No,429
1032,PORSCHE,Panamera 4S Executive,3,6,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV03.6PV6,large car,5,17,26,20,5,No,436
1033,PORSCHE,Panamera 4S Executive,3,6,AMS-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,FPRXV03.6PV6,large car,6,17,26,20,5,No,436
1034,PORSCHE,Panamera GTS,4.8,8,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.8PS8,large car,5,16,24,19,4,No,480
1035,PORSCHE,Panamera GTS,4.8,8,AMS-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,FPRXV04.8PS8,large car,6,16,24,19,4,No,480
1036,PORSCHE,Panamera S,3,6,AMS-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV03.6PV6,large car,5,17,27,21,5,No,429
1037,PORSCHE,Panamera S,3,6,AMS-7,2WD,Gasoline,CA,U2,California LEV-II ULEV,FPRXV03.6PV6,large car,6,17,27,21,5,No,429
1038,PORSCHE,Panamera Turbo,4.8,8,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.8PT8,large car,5,15,24,18,4,No,483
1039,PORSCHE,Panamera Turbo,4.8,8,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.8PT8,large car,5,15,24,18,4,No,483
1040,PORSCHE,Panamera Turbo Executive,4.8,8,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.8PT8,large car,5,15,24,18,4,No,488
1041,PORSCHE,Panamera Turbo Executive,4.8,8,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.8PT8,large car,5,15,24,18,4,No,488
1042,PORSCHE,Panamera Turbo S,4.8,8,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.8PT8,large car,5,15,24,18,4,No,483
1043,PORSCHE,Panamera Turbo S,4.8,8,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.8PT8,large car,5,15,24,18,4,No,483
1044,PORSCHE,Panamera Turbo S Executive,4.8,8,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FPRXV04.8PT8,large car,5,15,24,18,4,No,488
1045,PORSCHE,Panamera Turbo S Executive,4.8,8,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FPRXV04.8PT8,large car,5,15,24,18,4,No,488
1046,SCION,FR-S,2,4,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FFJXV02.0AJM,small car,5,22,30,25,6,No,360
1047,SCION,FR-S,2,4,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FFJXV02.0AJM,small car,5,22,30,25,6,No,360
1048,SCION,FR-S,2,4,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FFJXV02.0AJM,small car,5,25,34,28,7,No,317
1049,SCION,FR-S,2,4,SemiAuto-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FFJXV02.0AJM,small car,5,25,34,28,7,No,317
1050,SCION,tC,2.5,4,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FTYXV02.5BEB,small car,5,23,31,26,6,No,339
1051,SCION,tC,2.5,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FTYXV02.5BEB,small car,6,23,31,26,6,No,339
1052,SCION,tC,2.5,4,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FTYXV02.5BEB,small car,5,23,31,26,6,No,339
1053,SCION,tC,2.5,4,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FTYXV02.5BEB,small car,6,23,31,26,6,No,339
1054,SMART,ForTwo Convertible,1,3,AutoMan-5,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FMBXV01.0U2A,small car,5,34,38,36,8,Yes,244
1055,SMART,ForTwo Convertible,1,3,AutoMan-5,2WD,Gasoline,CA,U2,California LEV-II ULEV,FMBXV01.0U2A,small car,6,34,38,36,8,Yes,244
1056,SMART,ForTwo Coupe,1,3,AutoMan-5,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FMBXV01.0U2A,small car,5,34,38,36,8,Yes,244
1057,SMART,ForTwo Coupe,1,3,AutoMan-5,2WD,Gasoline,CA,U2,California LEV-II ULEV,FMBXV01.0U2A,small car,6,34,38,36,8,Yes,244
1058,SUBARU,BRZ,2,4,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FFJXV02.0AJM,small car,5,22,30,25,6,No,360
1059,SUBARU,BRZ,2,4,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FFJXV02.0AJM,small car,5,22,30,25,6,No,360
1060,SUBARU,BRZ,2,4,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FFJXV02.0AJM,small car,5,25,34,28,7,No,317
1061,SUBARU,BRZ,2,4,SemiAuto-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FFJXV02.0AJM,small car,5,25,34,28,7,No,317
1062,SUBARU,Forester,2,4,SCV-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FFJXJ02.0FPT,small SUV,5,23,28,25,6,No,357
1063,SUBARU,Forester,2,4,SCV-8,4WD,Gasoline,CA,L2,California LEV-II LEV,FFJXJ02.0FPT,small SUV,5,23,28,25,6,No,357
1064,SUBARU,Forester,2.5,4,Man-6,4WD,Gasoline,FA,B4,Federal Tier 2 Bin 4,FFJXJ02.5NKR,small SUV,6,22,29,25,6,No,362
1065,SUBARU,Forester,2.5,4,Man-6,4WD,Gasoline,CA,PZEV,California PZEV,FFJXJ02.5NKR,small SUV,9,22,29,25,6,No,362
1066,SUBARU,Forester,2.5,4,SCV-6,4WD,Gasoline,FA,B4,Federal Tier 2 Bin 4,FFJXJ02.5NKR,small SUV,6,24,32,27,7,Yes,328
1067,SUBARU,Forester,2.5,4,SCV-6,4WD,Gasoline,CA,PZEV,California PZEV,FFJXJ02.5NKR,small SUV,9,24,32,27,7,Yes,328
1068,SUBARU,Legacy,2.5,4,SCV-6,4WD,Gasoline,FA,B4,Federal Tier 2 Bin 4,FFJXJ02.5HRV,midsize car,6,26,36,30,7,Yes,298
1069,SUBARU,Legacy,2.5,4,SCV-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FFJXJ02.5JSW,midsize car,5,26,36,30,7,No,298
1070,SUBARU,Legacy,3.6,6,SCV-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FFJXJ03.6KTX,midsize car,5,20,29,23,5,No,385
1071,SUBARU,Outback,2.5,4,SCV-6,4WD,Gasoline,FA,B4,Federal Tier 2 Bin 4,FFJXJ02.5HRV,small SUV,6,25,33,28,7,Yes,315
1072,SUBARU,Outback,2.5,4,SCV-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FFJXJ02.5JSW,small SUV,5,25,33,28,7,No,315
1073,SUBARU,Outback,3.6,6,SCV-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FFJXJ03.6KTX,small SUV,5,20,27,22,5,No,396
1074,SUBARU,WRX,2,4,Man-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FFJXJ02.0FPT,small car,5,21,28,24,6,No,371
1075,SUBARU,WRX,2,4,Man-6,4WD,Gasoline,CA,L2,California LEV-II LEV,FFJXJ02.0FPT,small car,5,21,28,24,6,No,371
1076,SUBARU,WRX,2,4,SCV-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FFJXJ02.0FPT,small car,5,19,25,21,5,No,405
1077,SUBARU,WRX,2,4,SCV-8,4WD,Gasoline,CA,L2,California LEV-II LEV,FFJXJ02.0FPT,small car,5,19,25,21,5,No,405
1078,SUBARU,WRX,2.5,4,Man-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FFJXJ02.5PHU,small car,5,17,23,19,4,No,458
1079,SUBARU,WRX,2.5,4,Man-6,4WD,Gasoline,CA,L2,California LEV-II LEV,FFJXJ02.5PHU,small car,5,17,23,19,4,No,458
1080,VOLKSWAGEN,GTI,2,4,AMS-6,2WD,Gasoline,FA,B2,Federal Tier 2 Bin 2,FVGAV02.0APA,small car,9,25,33,28,7,Yes,319
1081,VOLKSWAGEN,GTI,2,4,AMS-6,2WD,Gasoline,CA,PZEV,California PZEV,FVGAV02.0APA,small car,9,25,33,28,7,Yes,319
1082,VOLKSWAGEN,GTI,2,4,Man-6,2WD,Gasoline,FA,B2,Federal Tier 2 Bin 2,FVGAV02.0APA,small car,9,25,34,28,7,Yes,311
1083,VOLKSWAGEN,GTI,2,4,Man-6,2WD,Gasoline,CA,PZEV,California PZEV,FVGAV02.0APA,small car,9,25,34,28,7,Yes,311
1084,VOLKSWAGEN,Passat,3.6,6,AMS-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV03.6VUG,midsize car,5,20,28,23,5,No,390
1085,VOLKSWAGEN,Passat,3.6,6,AMS-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAV03.6VUG,midsize car,6,20,28,23,5,No,390
1086,VOLVO,S60,2,4,SemiAuto-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVVXV02.0U3T,small car,5,24,35,28,7,No,323
1087,VOLVO,S60,2,4,SemiAuto-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVVXV02.0U3T,small car,5,25,37,29,7,No,306
1088,VOLVO,S60,2,4,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,FVVXV02.0U3T,small car,6,24,35,28,7,Yes,323
1089,VOLVO,S60,2,4,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,FVVXV02.0U3T,small car,6,25,37,29,7,Yes,306
1090,VOLVO,S60,2.5,5,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVVXJ02.5U3T,small car,5,20,29,23,5,No,375
1091,VOLVO,S60,2.5,5,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVVXJ02.5U3T,small car,6,20,29,23,5,No,375
1092,VOLVO,S60,3,6,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVVXJ03.0U2T,small car,5,19,28,22,5,No,396
1093,VOLVO,S60,3,6,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVVXJ03.0U2T,small car,6,19,28,22,5,No,396
1094,VOLVO,S60 PoleStar,3,6,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVVXJ03.0U2T,small car,5,18,27,21,5,No,408
1095,VOLVO,S60 PoleStar,3,6,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVVXJ03.0U2T,small car,6,18,27,21,5,No,408
1096,VOLVO,S80,2,4,SemiAuto-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVVXV02.0U3T,midsize car,5,25,37,29,7,No,306
1097,VOLVO,S80,2,4,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,FVVXV02.0U3T,midsize car,6,25,37,29,7,Yes,306
1098,VOLVO,S80,3,6,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVVXJ03.0U2T,midsize car,5,19,28,22,5,No,396
1099,VOLVO,S80,3,6,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVVXJ03.0U2T,midsize car,6,19,28,22,5,No,396
1100,VOLVO,V60,2,4,SemiAuto-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVVXV02.0U3T,station wagon,5,25,37,29,7,No,306
1101,VOLVO,V60,2,4,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,FVVXV02.0U3T,station wagon,6,25,37,29,7,Yes,306
1102,VOLVO,V60,2.5,5,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVVXJ02.5U3T,station wagon,5,20,29,23,5,No,375
1103,VOLVO,V60,2.5,5,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVVXJ02.5U3T,station wagon,6,20,29,23,5,No,375
1104,VOLVO,V60,3,6,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVVXJ03.0U2T,station wagon,5,19,28,22,5,No,396
1105,VOLVO,V60,3,6,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVVXJ03.0U2T,station wagon,6,19,28,22,5,No,396
1106,VOLVO,V60 PoleStar,3,6,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVVXJ03.0U2T,station wagon,5,18,27,21,5,No,408
1107,VOLVO,V60 PoleStar,3,6,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVVXJ03.0U2T,station wagon,6,18,27,21,5,No,408
1108,VOLVO,XC 60,2,4,SemiAuto-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVVXV02.0U3T,small SUV,5,22,30,25,6,No,356
1109,VOLVO,XC 60,2,4,SemiAuto-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVVXV02.0U3T,small SUV,5,24,31,27,7,No,333
1110,VOLVO,XC 60,2,4,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,FVVXV02.0U3T,small SUV,6,22,30,25,6,No,356
1111,VOLVO,XC 60,2,4,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,FVVXV02.0U3T,small SUV,6,24,31,27,7,Yes,333
1112,VOLVO,XC 60,2.5,5,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVVXJ02.5U3T,small SUV,5,18,25,21,5,No,420
1113,VOLVO,XC 60,2.5,5,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVVXJ02.5U3T,small SUV,6,18,25,21,5,No,420
1114,VOLVO,XC 60,3,6,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVVXJ03.0U2T,small SUV,5,17,24,20,5,No,434
1115,VOLVO,XC 60,3,6,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVVXJ03.0U2T,small SUV,6,17,24,20,5,No,434
1116,VOLVO,XC 60,3.2,6,SemiAuto-6,4WD,Gasoline,CA,L2SULEV30,California LEV-II SULEV30,FVVXT03.2S2N,small SUV,8,18,25,20,5,No,429
1117,VOLVO,XC 60,3.2,6,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVVXT03.2U2N,small SUV,5,18,25,20,5,No,429
1118,VOLVO,XC 60,3.2,6,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVVXT03.2U2N,small SUV,6,18,25,20,5,No,429
1119,VOLVO,XC 70,2,4,SemiAuto-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVVXV02.0U3T,small SUV,5,24,31,27,7,No,333
1120,VOLVO,XC 70,2,4,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,FVVXV02.0U3T,small SUV,6,24,31,27,7,Yes,333
1121,VOLVO,XC 70,3,6,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVVXJ03.0U2T,small SUV,5,17,24,20,5,No,434
1122,VOLVO,XC 70,3,6,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVVXJ03.0U2T,small SUV,6,17,24,20,5,No,434
1123,VOLVO,XC 70,3.2,6,SemiAuto-6,4WD,Gasoline,CA,L2SULEV30,California LEV-II SULEV30,FVVXT03.2S2N,small SUV,8,18,25,21,5,No,420
1124,VOLVO,XC 70,3.2,6,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVVXT03.2U2N,small SUV,5,18,25,21,5,No,420
1125,VOLVO,XC 70,3.2,6,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVVXT03.2U2N,small SUV,6,18,25,21,5,No,420
